Date_Time,Gas,eDag,eNacht,SMA_3000,SMA_7000,SMA,Temperatuur,Water
2018-01-14 09:09,4611.871,169020.7,129649.9,4.360,8.543,,2.0,826.090
2018-01-15 05:48,4617.815,169021.7,129649.9,0.799,1.637,,5.5,826.323
2018-01-16 05:47,4623.015,169039.8,129649.9,1.896,4.132,,6.0,826.757
2018-01-17 05:47,4634.358,169053.9,129649.9,2.221,4.144,,2.5,827.240
2018-01-18 05:49,4643.019,169068.5,129649.9,1.674,3.477,,4.5,827.632
2018-01-19 06:37,4651.825,169082.3,129649.9,3.496,8.251,,3.5,828.236
2018-01-20 09:13,4665.306,169089.3,129649.9,0.622,1.280,,3.0,828.513
2018-01-21 09:05,4676.413,169110.5,129649.9,3.372,7.717,,0.5,828.895
2018-01-22 05:50,4681.393,169116.7,129649.9,2.076,4.286,,6.5,829.331
2018-01-23 05:53,4685.931,169142.2,129649.9,2.905,6.163,,7.5,829.747
2018-01-24 05:51,4688.546,169151.0,129649.9,1.017,2.102,,12.0,830.095
2018-01-25 05:49,4690.030,169169.2,129649.9,1.411,2.890,,8.5,830.620
2018-01-26 05:42,4693.210,169183.8,129649.9,2.603,5.364,,6.0,830.909
2018-01-27 06:42,4699.153,169195.9,129649.9,2.433,5.036,,7.0,831.236
2018-01-28 08:16,4706.382,169208.9,129649.9,1.534,3.111,,7.5,831.763
2018-01-29 05:51,4708.194,169227.3,129649.9,0.637,1.300,,10.0,832.109
2018-01-30 05:45,4709.335,169252.7,129649.9,5.795,11.464,,3.0,832.619
2018-01-31 05:24,4715.528,169253.7,129649.9,0.456,0.925,,9.5,833.012
2018-02-01 05:45,4719.862,169275.3,129649.9,2.236,4.575,,1.5,833.320
2018-02-02 08:21,4732.191,169292.5,129649.9,1.417,2.973,,3.0,833.864
2018-02-03 08:37,4740.309,169306.4,129649.9,1.737,3.621,,3.0,834.267
2018-02-04 09:00,4752.475,169319.8,129649.9,1.804,3.722,,0.0,834.509
2018-02-05 05:40,4761.741,169338.0,129649.9,6.972,15.664,,-1.5,834.918
2018-02-06 05:44,4777.439,169334.3,129649.9,2.241,4.684,,-1.5,835.175
2018-02-07 08:23,4797.167,169344.9,129649.9,7.578,16.509,,-3.0,835.659
2018-02-08 08:03,4811.740,169338.2,129649.9,5.444,10.525,,-2.5,836.096
2018-02-09 06:45,4824.162,169340.6,129649.9,4.111,8.580,,-1.5,836.416
2018-02-10 08:04,4835.856,169347.3,129649.9,5.548,10.946,,3.0,836.721
2018-02-11 08:50,4845.507,169354.2,129649.9,4.221,8.619,,4.5,837.079
2018-02-12 05:43,4851.893,169369.2,129649.9,4.250,9.461,,2.0,838.037
2018-02-13 06:19,4863.704,169378.5,129649.9,8.399,19.332,,0.0,838.425
2018-02-14 08:23,4878.289,169368.7,129649.9,8.074,18.882,,-1.5,838.656
2018-02-15 08:20,4888.473,169365.5,129649.9,1.933,4.401,,3.0,839.011
2018-02-16 07:59,4897.280,169381.3,129649.9,8.707,19.932,,0.5,839.392
2018-02-17 09:47,4911.301,169372.0,129649.9,6.858,15.609,,2.5,839.814
2018-02-18 09:43,4925.573,169377.2,129649.9,7.056,16.338,,1.0,840.463
2018-02-19 05:50,4931.867,169371.6,129649.9,3.711,7.641,,1.0,840.770
2018-02-20 08:10,4949.740,169385.1,129649.9,5.387,10.957,,0.5,841.339
2018-02-21 06:45,4959.961,169384.8,129649.9,9.672,22.184,,-2.0,841.550
2018-02-22 05:49,4975.272,169374.3,129649.9,9.805,23.210,,-2.5,841.847
2018-02-23 05:54,4986.088,169362.2,129649.9,10.864,25.716,,-2.0,842.126
2018-02-24 08:27,5006.144,169348.4,129649.9,9.917,23.135,,-3.0,842.531
2018-02-25 07:58,5019.832,169339.0,129649.9,11.303,26.648,,-3.5,843.218
2018-02-26 06:54,5042.762,169327.7,129649.9,6.597,14.064,,-5.0,843.946
2018-02-27 08:13,5066.173,169327.5,129649.9,10.504,23.345,,-7.0,844.232
2018-02-28 05:53,5081.072,169314.5,129649.9,11.717,26.682,,-6.5,844.551
2018-03-01 06:49,5103.425,169295.5,129649.9,10.989,24.491,,-5.5,844.944
2018-03-02 08:06,5128.661,169276.4,129649.9,2.417,4.870,,-3.5,845.179
2018-03-03 06:48,5139.097,169290.3,129649.9,9.473,22.224,,-1.5,845.609
2018-03-04 08:14,5149.927,169284.4,129649.9,6.304,12.387,,4.0,846.321
2018-03-05 06:44,5155.244,169283.8,129649.9,7.715,15.984,,4.0,846.671
2018-03-06 06:53,5163.341,169281.7,129649.9,7.548,16.005,,3.5,846.931
2018-03-07 14:23,5172.099,169285.0,129649.9,2.767,5.526,,10.0,847.534
2018-03-08 12:19,5178.404,169295.4,129649.9,4.683,10.185,,7.0,847.699
2018-03-09 09:09,5187.046,169298.3,129649.9,5.650,10.777,,5.5,847.858
2018-03-10 09:19,5190.770,169310.7,129649.9,4.664,9.221,,12.0,848.464
2018-03-11 11:31,5194.312,169315.0,129649.9,6.896,14.681,,13.5,848.849
2018-03-12 08:20,5197.191,169312.9,129649.9,7.541,15.420,,10.0,849.222
2018-03-13 10:03,5202.272,169312.6,129649.9,1.417,2.889,,6.0,849.517
2018-03-14 09:32,5209.792,169326.2,129649.9,12.827,29.656,,6.0,849.793
2018-03-15 09:18,5220.238,169302.5,129649.9,2.879,5.637,,7.0,850.170
2018-03-16 10:49,5223.692,169313.7,129649.9,3.116,6.200,,9.0,850.511
2018-03-17 09:30,5243.289,169322.5,129649.9,2.352,3.276,,-1.5,850.880
2018-03-18 09:49,5260.149,169332.5,129649.9,6.504,13.032,,-1.0,851.140
2018-03-19 09:00,,,129649.9,13.772,36.111,,,
2018-03-20 09:00,,,129649.9,15.122,38.591,,,
2018-03-21 07:36,5298.138,169292.1,129649.9,7.888,15.982,,2.0,852.963
2018-03-22 06:49,5303.620,169286.1,129649.9,2.613,5.388,,4.0,853.172
2018-03-23 07:58,5313.309,169293.9,129649.9,3.456,6.829,,6.0,853.323
2018-03-24 09:06,5318.960,169303.9,129649.9,12.701,34.754,,8.0,853.621
2018-03-25 09:31,5326.924,169277.0,129649.9,10.240,25.780,,3.0,854.048
2018-03-26 05:54,5333.052,169262.1,129649.9,10.804,22.203,,4.0,854.436
2018-03-27 05:57,5340.848,169249.7,129649.9,4.218,8.243,,2.0,854.828
2018-03-28 05:48,5349.830,169256.9,129649.9,2.652,5.363,,8.0,855.102
2018-03-29 05:44,5362.589,169269.7,129649.9,12.380,29.519,,5.0,855.384
2018-03-30 05:47,5364.785,169245.2,129649.9,9.433,21.075,,7.5,855.768
2018-03-31 08:08,5374.128,169239.5,129649.9,11.085,24.071,,3.0,856.237
2018-04-01 08:23,5385.021,169229.7,129649.9,3.599,7.230,,6.0,856.629
2018-04-02 09:11,5394.118,169235.4,129649.9,6.842,13.553,,7.0,856.963
2018-04-03 05:53,5396.269,169230.6,129649.9,8.135,17.329,,10.0,857.199
2018-04-04 05:52,5400.499,169221.3,129649.9,7.289,15.775,,8.5,857.617
2018-04-05 06:49,5405.409,169215.9,129649.9,9.679,24.471,,9.5,857.922
2018-04-06 05:47,5409.225,169206.4,129649.9,15.127,37.707,,3.0,858.268
2018-04-07 08:16,5415.233,169180.1,129649.9,15.895,38.606,,8.5,858.846
2018-04-08 08:17,5416.698,169145.1,129649.9,15.476,36.303,,12.5,859.205
2018-04-09 05:50,5417.660,169109.4,129649.9,6.955,13.794,,12.5,859.594
2018-04-10 05:47,5418.761,169114.8,129649.9,9.218,18.776,,12.5,860.110
2018-04-11 05:52,5422.097,169105.4,129649.9,3.064,6.233,,10.5,860.539
2018-04-12 05:46,5429.463,169114.8,129649.9,6.108,12.392,,9.5,860.850
2018-04-13 05:38,5432.941,169120.4,129649.9,8.615,17.124,,8.5,861.361
2018-04-14 08:40,5440.239,169119.8,129649.9,12.931,31.297,,10.0,861.834
2018-04-15 08:01,5441.685,169095.4,129649.9,9.050,17.978,,11.5,862.357
2018-04-16 05:45,5445.053,169086.0,129649.9,10.939,23.434,,12.0,862.850
2018-04-17 05:45,5449.590,169068.7,129649.9,16.467,43.228,,7.5,863.293
2018-04-18 05:52,5452.878,169023.8,129649.9,17.400,42.798,,10.5,863.576
2018-04-19 06:28,5454.947,168981.3,129649.9,17.278,43.794,,14.0,863.884
2018-04-20 05:48,5454.995,168938.1,129649.9,16.903,40.714,,16.0,864.211
2018-04-21 07:44,5455.002,168900.4,129649.9,16.342,41.084,,13.0,864.779
2018-04-22 08:06,5455.002,168864.8,129649.9,14.300,36.516,,15.0,865.477
2018-04-23 05:46,5455.034,168828.9,129649.9,13.938,33.107,,15.5,865.881
2018-04-24 05:43,5455.034,168798.9,129649.9,9.361,19.559,,9.0,866.250
2018-04-25 05:49,5456.366,168786.8,129649.9,9.629,20.760,,14.0,866.686
2018-04-26 05:47,5459.380,168776.6,129649.9,12.014,30.092,,9.0,867.003
2018-04-27 05:47,5463.822,168755.0,129649.9,15.248,32.651,,5.5,867.499
2018-04-28 07:56,5467.655,168729.4,129649.9,8.154,16.357,,13.0,867.916
2018-04-29 08:22,5474.018,168734.9,129649.9,7.723,16.502,,8.0,868.394
2018-04-30 07:46,5480.045,168728.5,129649.9,7.500,15.280,,11.0,868.662
2018-05-01 07:53,5490.599,168732.3,129649.9,15.012,31.304,,6.0,869.227
2018-05-02 05:53,5496.268,168708.3,129649.9,17.449,44.824,,5.0,869.659
2018-05-03 05:45,5499.997,168664.1,129649.9,16.614,43.090,,9.0,870.008
2018-05-04 05:44,5504.308,168619.9,129649.9,17.555,48.621,,6.5,870.298
2018-05-05 08:10,5508.846,168574.0,129649.9,16.354,49.502,,11.5,870.952
2018-05-06 08:19,5510.314,168530.9,129649.9,16.173,49.762,,14.0,871.483
2018-05-07 05:48,5510.314,168481.1,129649.9,16.419,49.064,,14.0,872.059
2018-05-08 05:47,5510.358,168436.8,129649.9,18.686,46.141,,15.0,872.822
2018-05-09 05:44,5510.358,168388.2,129649.9,17.434,43.196,,15.0,873.209
2018-05-10 10:29,5510.358,168346.6,129649.9,10.912,23.197,,14.5,873.796
2018-05-11 08:33,5513.472,168331.2,129649.9,15.125,33.875,,11.0,874.130
2018-05-12 09:03,5514.394,168313.5,129649.9,14.355,36.748,,17.0,876.522
2018-05-13 07:58,5514.490,168301.2,129649.9,2.936,6.124,,14.5,877.922
2018-05-14 05:24,5514.867,168326.6,129649.9,11.670,35.674,,11.5,878.282
2018-05-15 06:03,5515.405,168326.2,129649.9,16.152,43.504,,13.5,878.555
2018-05-16 06:07,5515.405,168313.2,129649.9,13.942,30.208,,13.5,879.197
2018-05-17 06:00,5515.567,168301.4,129649.9,18.870,52.366,,9.5,879.535
2018-05-18 05:46,5515.567,168260.6,129649.9,17.213,45.606,,9.0,879.777
2018-05-19 09:00,,,129649.9,14.788,35.831,,,
2018-05-20 09:00,,,129649.9,16.030,44.044,,,
2018-05-21 07:52,5516.846,168188.6,129649.9,12.507,34.284,,14.0,881.235
2018-05-22 05:39,5517.038,168169.9,129649.9,6.903,14.557,,12.5,883.502
2018-05-23 06:35,5517.876,168199.1,129649.9,11.236,31.952,,14.5,883.903
2018-05-24 07:06,5518.572,168213.2,129649.9,8.941,19.894,,15.5,884.398
2018-05-25 05:39,5518.982,168241.0,129649.9,14.278,40.610,,14.0,884.711
2018-05-26 07:24,5519.368,168250.8,129649.9,16.989,47.302,,20.0,885.555
2018-05-27 07:39,5519.368,168234.4,129649.9,9.961,21.042,,21.0,886.077
2018-05-28 05:49,5519.368,168250.9,129649.9,15.774,43.872,,17.0,886.491
2018-05-29 06:47,5519.368,168243.2,129649.9,9.698,19.493,,20.5,887.136
2018-05-30 07:23,5519.368,168258.4,129649.9,17.219,42.990,,20.0,887.627
2018-05-31 05:41,5519.368,168238.4,129649.9,19.425,46.482,,21.0,888.196
2018-06-01 05:55,5519.368,168210.2,129649.9,2.253,4.651,,20.0,888.493
2018-06-02 08:24,5519.465,168250.2,129649.9,13.138,31.005,,16.5,888.795
2018-06-03 07:42,5520.022,168262.1,129649.9,14.836,38.616,,19.5,889.482
2018-06-04 06:45,5520.096,168247.4,129649.9,16.905,39.375,,16.5,889.811
2018-06-05 05:45,5520.302,168225.9,129649.9,13.347,30.768,,16.5,890.207
2018-06-06 05:53,5520.424,168220.5,129649.9,19.229,47.974,,13.0,890.517
2018-06-07 05:47,5520.462,168198.0,129649.9,10.853,20.379,,20.5,891.155
2018-06-08 05:59,5520.494,168204.4,129649.9,8.650,17.405,,18.5,891.617
2018-06-09 08:05,5520.725,168220.9,129649.9,16.374,40.195,,18.5,891.878
2018-06-10 08:19,5520.895,168203.3,129649.9,15.837,36.658,,18.5,892.721
2018-06-11 05:51,5520.941,168199.3,129649.9,12.791,26.809,,16.0,893.342
2018-06-12 06:32,5521.310,168197.1,129649.9,8.009,16.679,,14.5,893.962
2018-06-13 07:19,5522.399,168219.4,129649.9,13.077,27.166,,12.5,894.728
2018-06-14 05:49,5523.152,168224.6,129649.9,9.369,17.189,,10.5,895.010
2018-06-15 05:48,5524.231,168239.9,129649.9,16.083,44.932,,13.5,895.332
2018-06-16 08:23,5524.848,168221.2,129649.9,12.838,29.866,,18.0,895.788
2018-06-17 14:22,5525.592,168224.3,129649.9,10.125,20.227,,21.5,896.633
2018-06-18 05:58,5526.612,168239.2,129649.9,10.661,22.314,,16.5,897.181
2018-06-19 05:55,5527.376,168245.3,129649.9,6.338,12.717,,15.0,897.584
2018-06-20 06:41,5527.809,168272.0,129649.9,17.818,51.198,,16.5,898.066
2018-06-21 05:48,5528.400,168244.2,129649.9,12.308,31.874,,18.0,898.682
2018-06-22 06:02,5528.443,168239.0,129649.9,9.900,22.169,,9.0,899.255
2018-06-23 09:00,,,129649.9,13.834,29.945,,,
2018-06-24 09:00,,,129649.9,12.084,30.243,,,
2018-06-25 05:54,5530.765,168267.0,129649.9,16.482,46.952,,14.5,900.965
2018-06-26 06:42,5531.043,168243.6,129649.9,19.248,52.417,,12.0,901.321
2018-06-27 09:00,,,129649.9,17.436,44.837,,,
2018-06-28 06:48,5531.169,168188.2,129649.9,17.913,43.349,,16.0,902.305
2018-06-29 07:06,5531.169,168160.3,129649.9,17.426,51.000,,18.0,902.691
2018-06-30 08:09,5531.169,168134.6,129649.9,18.364,48.111,,19.5,904.022
2018-07-01 09:00,,,129649.9,13.608,53.611,,,
2018-07-02 06:54,5531.169,168106.7,129649.9,19.218,51.660,,16.5,905.738
2018-07-03 06:57,5531.169,168078.5,129649.9,15.024,40.083,,16.0,906.145
2018-07-04 06:47,5531.169,168069.4,129649.9,11.050,35.918,,19.0,906.760
2018-07-05 06:53,5531.169,168053.5,129649.9,21.092,48.657,,20.0,907.221
2018-07-06 06:52,5531.169,168017.8,129649.9,14.505,32.412,,17.5,908.024
2018-07-07 11:09,5531.169,168011.9,129649.9,18.246,40.496,,24.5,910.516
2018-07-08 12:52,5531.169,167992.4,129649.9,16.552,48.818,,25.5,911.141
2018-07-09 06:51,5531.169,167970.7,129649.9,13.609,27.496,,15.0,911.557
2018-07-10 11:23,5531.220,167973.5,129649.9,6.981,14.221,,18.0,912.431
2018-07-11 07:19,5531.690,167989.6,129649.9,12.469,27.264,,13.0,912.583
2018-07-12 06:11,5532.308,167988.3,129649.9,15.706,37.837,,15.5,912.965
2018-07-13 05:52,5532.622,167971.5,129649.9,17.697,45.589,,14.5,913.392
2018-07-14 08:08,5532.622,167942.0,129649.9,18.764,48.546,,18.5,913.848
2018-07-15 11:45,5532.622,167912.4,129649.9,17.790,46.386,,29.5,914.417
2018-07-16 07:22,5532.622,167890.2,129649.9,16.224,41.869,,19.0,914.765
2018-07-17 06:42,5532.622,167881.5,129649.9,16.607,41.352,,20.0,915.277
2018-07-18 06:50,5532.622,167865.7,129649.9,16.580,47.609,,14.5,915.599
2018-07-19 07:18,5532.622,167840.3,129649.9,15.904,36.072,,17.0,916.264
2018-07-20 05:57,5532.622,167825.9,129649.9,12.698,29.754,,15.5,916.641
2018-07-21 08:36,5532.622,167824.0,129649.9,14.726,38.702,,20.0,917.171
2018-07-22 08:19,5532.622,167817.4,129649.9,16.571,34.766,,20.0,917.765
2018-07-23 05:55,5532.622,167806.5,129649.9,13.634,27.845,,20.0,919.283
2018-07-24 05:57,5532.622,167814.4,129649.9,15.617,38.459,,21.0,919.532
2018-07-25 05:55,5532.622,167812.0,129649.9,15.869,38.747,,22.5,920.076
2018-07-26 07:15,5532.622,167807.0,129649.9,16.940,34.068,,22.0,920.338
2018-07-27 08:21,5532.622,167821.7,129649.9,14.474,40.717,,29.0,920.847
2018-07-28 09:00,5532.622,,129649.9,15.485,41.074,,,
2018-07-29 19:55,5532.622,167788.4,129649.9,13.665,30.577,,29.0,921.676
2018-07-30 08:32,5532.622,167797.3,129649.9,17.174,42.031,,25.0,921.745
2018-07-31 17:27,5532.622,167764.7,129649.9,16.027,43.035,,36.0,922.279
2018-08-01 08:43,5532.622,167774.4,129649.9,13.959,38.249,,22.0,922.486
2018-08-02 10:33,5532.622,167767.7,129649.9,18.647,41.800,,26.5,923.206
2018-08-03 07:57,5532.622,167758.1,129649.9,17.577,42.797,,20.5,923.496
2018-08-04 09:03,5532.622,167754.6,129649.9,17.680,38.211,,23.5,924.130
2018-08-05 08:38,5532.622,167737.0,129649.9,16.072,49.019,,19.5,924.712
2018-08-06 08:08,5532.622,167711.8,129649.9,18.544,44.533,,20.5,925.666
2018-08-07 08:48,5532.622,167699.0,129649.9,15.621,37.839,,25.0,926.265
2018-08-08 09:49,5532.622,167702.5,129649.9,11.582,26.876,,23.0,927.502
2018-08-09 09:20,5532.622,167699.1,129649.9,7.605,15.694,,21.0,927.946
2018-08-10 09:24,5532.825,167711.9,129649.9,12.677,38.131,,18.0,928.394
2018-08-11 09:58,5532.825,167710.4,129649.9,12.316,38.606,,19.0,928.958
2018-08-12 08:57,5533.090,167709.2,129649.9,13.950,39.101,,19.5,929.634
2018-08-13 08:07,5533.090,167692.7,129649.9,9.348,22.818,,18.5,930.107
2018-08-14 09:36,5533.090,167694.0,129649.9,7.404,14.794,,18.5,930.400
2018-08-15 09:10,5533.934,167705.0,129649.9,7.935,16.626,,18.5,931.116
2018-08-16 05:37,5534.344,167712.2,129649.9,14.430,37.165,,14.5,931.470
2018-08-17 05:51,5534.881,167702.7,129649.9,13.594,35.213,,16.5,932.265
2018-08-18 09:00,,,129649.9,12.650,29.765,,,
2018-08-19 09:00,,,129649.9,12.933,40.654,,,
2018-08-20 05:39,5535.390,167648.4,129649.9,5.811,11.699,,19.5,932.930
2018-08-21 05:42,5535.885,167664.5,129649.9,13.196,32.850,,18.0,933.329
2018-08-22 05:41,5535.981,167652.4,129649.9,13.564,31.938,,17.5,933.640
2018-08-23 06:54,5536.026,167646.0,129649.9,8.851,21.151,,16.0,933.976
2018-08-24 05:50,5536.335,167649.9,129649.9,10.558,21.536,,16.5,934.376
2018-08-25 07:48,5536.728,167652.2,129649.9,11.439,30.380,,11.5,934.881
2018-08-26 09:21,5539.157,167644.7,129649.9,9.794,20.160,,13.5,935.314
2018-08-27 05:51,5539.898,167643.8,129649.9,7.489,14.825,,14.5,935.628
2018-08-28 05:49,5540.313,167651.6,129649.9,13.098,35.291,,13.5,935.875
2018-08-29 05:51,5541.094,167638.1,129649.9,5.771,11.111,,13.0,936.438
2018-08-30 07:57,5541.432,167656.9,129649.9,12.361,32.707,,14.5,936.864
2018-08-31 06:45,5541.894,167640.7,129649.9,14.412,33.467,,10.5,937.342
2018-09-01 07:43,5542.308,167623.3,129649.9,14.113,34.788,,9.0,937.714
2018-09-02 07:29,5542.794,167611.2,129649.9,13.167,40.108,,10.5,938.103
2018-09-03 10:11,5542.998,167588.7,129649.9,6.497,13.169,,19.0,938.525
2018-09-04 05:45,5543.605,167599.9,129649.9,10.738,23.665,,18.5,938.938
2018-09-05 05:51,5544.011,167598.2,129649.9,9.244,21.285,,18.0,939.259
2018-09-06 07:46,5544.361,167601.4,129649.9,9.527,21.436,,17.5,939.539
2018-09-07 05:49,5544.670,167598.5,129649.9,11.701,31.740,,14.0,939.846
2018-09-08 09:14,5545.656,167584.3,129649.9,9.244,17.761,,13.0,940.377
2018-09-09 11:19,5546.335,167571.7,129649.9,11.205,26.867,,,940.760
2018-09-10 06:15,5547.128,167554.3,129649.9,9.728,19.852,,15.0,941.222
2018-09-11 05:42,5547.426,167541.3,129649.9,15.308,36.800,,14.5,941.517
2018-09-12 05:41,5547.746,167508.6,129649.9,3.956,7.914,,15.5,941.927
2018-09-13 05:47,5547.897,167516.6,129649.9,10.817,25.391,,13.0,942.256
2018-09-14 05:49,5548.645,167497.8,129649.9,9.938,22.157,,8.5,942.535
2018-09-15 08:11,5551.560,167492.7,129649.9,10.047,21.906,,11.0,942.966
2018-09-16 08:07,5553.440,167482.8,129649.9,10.849,24.594,,10.0,943.378
2018-09-17 05:50,5554.773,167466.7,129649.9,13.887,36.124,,11.0,943.902
2018-09-18 05:45,5556.529,167437.8,129649.9,14.474,33.738,,15.0,944.545
2018-09-19 07:33,5556.835,167413.3,129649.9,12.057,30.549,,15.0,944.933
2018-09-20 05:50,5556.835,167392.0,129649.9,12.734,29.484,,15.0,945.436
2018-09-21 09:22,5557.088,167377.0,129649.9,9.094,24.052,,15.5,945.945
2018-09-22 07:27,5557.743,167362.6,129649.9,4.532,8.758,,10.0,946.548
2018-09-23 08:53,5560.083,167368.2,129649.9,2.192,4.565,,11.5,946.985
2018-09-24 09:26,5570.762,167381.6,129649.9,9.743,27.602,,8.5,947.349
2018-09-25 09:28,5577.285,167363.4,129649.9,13.843,31.457,,6.5,947.680
2018-09-26 09:32,5581.863,167336.9,129649.9,12.265,34.487,,7.5,948.176
2018-09-27 07:29,5584.134,167312.3,129649.9,12.609,32.556,,7.0,948.610
2018-09-28 07:36,5587.652,167288.3,129649.9,5.889,14.393,,10.0,949.136
2018-09-29 07:34,5591.616,167291.3,129649.9,12.057,31.215,,4.5,949.533
2018-09-30 07:25,5599.384,167271.2,129649.9,10.965,24.958,,3.0,950.151
2018-10-01 06:46,5603.579,167258.3,129649.9,9.335,22.211,,9.5,950.596
2018-10-02 06:51,5609.418,167243.6,129649.9,3.315,6.879,,8.5,950.890
2018-10-03 06:32,5615.380,167252.2,129649.9,10.538,23.221,,9.5,951.218
2018-10-04 06:49,5619.858,167236.4,129649.9,9.065,21.363,,11.0,951.538
2018-10-05 06:57,5624.231,167222.7,129649.9,11.651,27.341,,8.5,951.966
2018-10-06 06:00,,,129649.9,10.820,24.315,,,
2018-10-07 06:00,,,129649.9,10.618,24.015,,,
2018-10-08 07:05,5631.469,167168.4,129649.9,10.811,23.636,,4.0,952.923
2018-10-09 05:50,5636.138,167154.8,129649.9,10.874,24.160,,6.0,953.377
2018-10-10 05:45,5640.037,167138.4,129649.9,10.731,24.096,,9.0,953.684
2018-10-11 09:29,5642.524,167121.6,129649.9,10.471,23.590,,15.5,953.906
2018-10-12 05:51,5643.064,167103.9,129649.9,8.874,19.489,,14.5,954.213
2018-10-13 08:04,5643.761,167097.8,129649.9,8.973,21.770,,15.0,954.698
2018-10-14 08:06,5644.220,167090.5,129649.9,8.240,20.593,,14.5,955.180
2018-10-15 05:50,5644.383,167082.4,129649.9,8.108,17.596,,15.5,955.535
2018-10-16 05:48,5644.525,167074.0,129649.9,7.741,18.329,,11.5,955.779
2018-10-17 06:44,5644.918,167065.0,129649.9,8.399,19.862,,11.5,955.982
2018-10-18 07:57,5646.542,167058.0,129649.9,5.360,11.495,,12.0,956.409
2018-10-19 06:50,5649.208,167058.5,129649.9,6.188,14.463,,11.5,956.643
2018-10-20 08:52,5653.885,167059.9,129649.9,7.626,17.393,,5.5,957.166
2018-10-21 08:30,5662.928,167057.8,129649.9,7.510,18.367,,4.5,957.772
2018-10-22 09:52,5668.194,167052.9,129649.9,6.385,14.401,,12.0,958.343
2018-10-23 07:41,5676.686,167051.8,129649.9,5.305,11.826,,5.5,958.639
2018-10-24 05:50,5683.402,167050.7,129649.9,2.406,4.839,,14.0,958.816
2018-10-25 07:29,5690.271,167065.7,129649.9,2.366,4.825,,12.5,959.118
2018-10-26 07:09,5698.201,167081.3,129649.9,1.810,3.751,,10.0,959.620
2018-10-27 08:58,5711.560,167097.6,129649.9,3.846,9.445,,4.5,959.912
2018-10-28 11:55,5728.738,167109.4,129649.9,6.340,12.485,,5.0,960.546
2018-10-29 06:47,5742.088,167114.8,129649.9,1.075,2.276,,3.0,961.018
2018-10-30 05:46,5758.851,167135.9,129649.9,1.507,3.096,,4.0,961.406
2018-10-31 05:44,5775.244,167155.1,129649.9,5.658,11.716,,4.0,961.847
2018-11-01 09:41,5791.174,167156.5,129649.9,1.908,3.903,,9.5,962.258
2018-11-02 10:36,5803.631,167171.0,129649.9,4.916,11.584,,8.5,962.625
2018-11-03 10:30,5817.959,167174.3,129649.9,6.033,12.904,,4.5,963.030
2018-11-04 09:12,5833.157,167177.9,129649.9,6.327,13.960,,2.5,963.417
2018-11-05 05:46,5843.275,167176.7,129649.9,5.685,11.526,,6.5,963.863
2018-11-06 05:39,5853.930,167177.9,129649.9,4.328,10.756,,10.0,964.117
2018-11-07 05:40,5861.408,167183.0,129649.9,1.532,3.167,,9.0,964.457
2018-11-08 06:42,5873.482,167199.1,129649.9,5.112,12.428,,7.5,965.105
2018-11-09 06:45,5884.340,167201.0,129649.9,2.894,6.485,,6.0,965.439
2018-11-10 08:55,5896.248,167216.2,129649.9,0.826,1.789,,11.5,965.881
2018-11-11 07:15,5905.333,167230.8,129649.9,1.330,2.836,,10.0,966.205
2018-11-12 09:00,,,129649.9,0.803,1.673,,,
2018-11-13 05:59,5923.253,167264.0,129649.9,3.844,7.700,,8.5,967.167
2018-11-14 06:45,5934.580,167272.6,129649.9,5.206,10.795,,4.5,967.400
2018-11-15 05:42,5947.078,167274.7,129649.9,5.431,10.730,,3.5,967.781
2018-11-16 06:04,5961.035,167276.1,129649.9,4.466,6.455,,1.0,967.978
2018-11-17 09:06,5981.132,167287.3,129649.9,5.457,10.407,,2.5,968.582
2018-11-18 08:10,5996.756,167295.0,129649.9,5.268,9.793,,-0.5,968.977
2018-11-19 05:49,6013.787,167308.0,129649.9,2.755,4.969,,1.0,969.661
2018-11-20 05:41,6032.462,167324.1,129649.9,0.767,1.629,,2.0,970.332
2018-11-21 07:54,6053.795,167343.5,129649.9,2.342,4.998,,3.5,970.631
2018-11-22 06:40,6070.082,167352.7,129649.9,4.848,8.368,,1.5,970.941
2018-11-23 06:41,6089.157,167357.6,129649.9,4.912,8.618,,1.0,971.240
2018-11-24 09:08,6107.243,167364.5,129649.9,0.497,1.033,,3.0,971.730
2018-11-25 08:33,6124.623,167381.4,129649.9,1.112,2.347,,3.0,972.088
2018-11-26 06:44,6140.470,167398.1,129649.9,0.937,1.955,,4.5,972.459
2018-11-27 08:13,6158.711,167421.6,129649.9,1.224,2.611,,3.0,972.915
2018-11-28 09:00,,,129649.9,0.891,1.851,,,
2018-11-29 06:48,6189.876,167448.5,129649.9,0.755,1.632,,9.5,973.491
2018-11-30 07:03,6202.216,167465.8,129649.9,2.288,4.157,,8.5,973.851
2018-12-01 11:01,6217.293,167478.3,129649.9,1.337,2.923,,7.0,974.137
2018-12-02 13:23,6229.506,167496.0,129649.9,0.617,1.294,,13.5,974.633
2018-12-03 06:44,6234.228,167512.3,129649.9,1.599,3.298,,11.5,974.805
2018-12-04 05:43,6243.177,167529.1,129649.9,2.965,7.130,,6.5,975.306
2018-12-05 06:43,6258.867,167538.9,129649.9,1.221,2.597,,3.5,975.603
2018-12-06 09:00,,,129649.9,0.810,1.688,,,
2018-12-07 09:00,,,129649.9,0.560,1.150,,,
2018-12-08 09:07,6294.983,167599.3,129649.9,0.821,1.691,,7.5,976.474
